LEI_Code,NSA,Period,Item,Label,Amount,n_quarters
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620105,Accumulated other comprehensive income,-812.4662223,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620106,Other Reserves,-5976.400649,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620107,Funds for general banking risk,0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620108,Minority interest given recognition in CET1 capital,3295.8025581,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620109,Adjustments to CET1 due to prudential filters,-3228.247163,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620110,(-) Intangible assets (including Goodwill),-18092.23563,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620111,(-) DTAs that rely on future profitability and do not arise from temporary differences net of associated DTLs,-1328.589443,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620112,(-) IRB shortfall of credit risk adjustments to expected losses,-4569.446946,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620113,(-) Defined benefit pension fund assets,-3864.168618,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620114,(-) Reciprocal cross holdings in CET1 Capital,0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620115,(-) Excess deduction from AT1 items over AT1 Capital,0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620116,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight,0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620117,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight - Of which: from securitisation positions (-),0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620118,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution does not have a significant investment,0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620119,(-) Deductible DTAs that rely on future profitability and arise from temporary differences,0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620120,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution has a significant investment,0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620121,(-) Amount exceding the 17.65% threshold,0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620122,(-) Additional deductions of CET1 Capital due to Article 3 CRR,0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620123,CET1 capital elements or deductions - other,-1096.198883,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620124,Transitional adjustments,0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620125,Transitional adjustments due to grandfathered CET1 Capital instruments (+/-),0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620126,Transitional adjustments due to additional minority interests (+/-),0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620127,Other transitional adjustments to CET1 Capital (+/-),0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620128,ADDITIONAL TIER 1 CAPITAL (net of deductions and after transitional adjustments),19493.784904,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620129,Additional Tier 1 Capital instruments,10245.901639,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620130,(-) Excess deduction from T2 items over T2 capital,0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620131,Other Additional Tier 1 Capital components and deductions,0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620132,Additional Tier 1 transitional adjustments,9247.8832643,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620133,TIER 1 CAPITAL (net of deductions and after transitional adjustments),133888.48856,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620134,TIER 2 CAPITAL (net of deductions and after transitional adjustments),31058.367862,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620135,Tier 2 Capital instruments,15179.246983,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620136,Other Tier 2 Capital components and deductions,-369.3028283,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620137,Tier 2 transitional adjustments,16248.423707,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620138,TOTAL RISK EXPOSURE AMOUNT,974765.26144,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620139,TOTAL RISK EXPOSURE AMOUNT - Of which: Transitional adjustments included,0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620140,COMMON EQUITY TIER 1 CAPITAL RATIO (transitional period),0.1173561556,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620141,TIER 1 CAPITAL RATIO (transitional period),0.1373545959,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620142,TOTAL CAPITAL RATIO (transitional period),0.1692170033,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620143,COMMON EQUITY TIER 1 CAPITAL (fully loaded),114394.70366,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620146,COMMON EQUITY TIER 1 CAPITAL RATIO (fully loaded),0.1173561556,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620201,Risk exposure amount for credit exposures,817883.40988,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620202,Risk exposure amount for credit exposures - of which: for securitisation and re-securitisations in the banking book,19638.045658,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620203,Risk exposure amount for credit exposures - of which: for contributions to the default fund of a CCP,1117.7718988,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620204,Risk exposure amount for credit exposures - of which: for Other credit risk,797127.59233,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620205,"Risk exposure amount for position, foreign exchange and commodities (Market risk)",37688.570753,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620206,Risk exposure amount for Market risk -   of which: Risk exposure amount for securitisation and re-securitisations in the trading book,2045.5226761,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620207,Risk exposure amount for Credit Valuation Adjustment,15170.671371,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620208,Risk exposure amount for operational risk,103903.13506,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620209,Other risk exposure amounts,119.47437399,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620210,Total Risk exposure amount,974765.26144,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620301,Interest income,25414.633399,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620302,Interest income - Of which debt securities income,5134.4919834,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620303,Interest income - Of which loans and advances income,20080.767429,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620304,Interest expenses,9482.6544767,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620305,Interest expenses - (Of which deposits expenses),6046.6447487,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620306,Interest expenses - (Of which debt securities issued expenses),3111.6654657,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620307,Expenses on share capital repayable on demand,0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620308,Dividend income,292.81030445,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620309,Net Fee and commission income,6879.1803279,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,897.67339218,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620311,Gains or (-) losses on financial assets and liabilities held for trading_ net,4457.0428752,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,-2204.91443,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620313,Gains or (-) losses from hedge accounting_ net,-33.73626374,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620314,Exchange differences [gain or (-) loss]_ net,2081.6276347,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620315,Net other operating income /(expenses),294.80994415,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620316,TOTAL OPERATING INCOME_ NET,28596.472708,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620317,(Administrative expenses),15123.362457,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620318,(Depreciation),976.73662403,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620319,(Provisions or (-) reversal of provisions),838.66240317,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620320,(Provisions or (-) reversal of provisions) - (Commitments and guarantees given),23.167897676,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620321,(Provisions or (-) reversal of provisions) - (Other provisions),815.49450549,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620324,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss),2546.9302828,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620325,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Loans and receivables),2495.95118,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620326,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Held to maturity investments_ AFS assets and financial assets measured at cost),50.979102864,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620327,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets),766.30967393,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620328,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets) - (of which Goodwill),720.59088453,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620329,Negative goodwill recognised in profit or loss,0.0261214196,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620330,Share of the profit or (-) loss of investments in subsidaries_ joint ventures and associates,158.59845073,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620331,Profit or (-) loss from non-current assets and disposal groups classified as held for sale not qualifying as discontinued operations,50.311655558,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620332,PROFIT OR (-) LOSS BEFORE TAX FROM CONTINUING OPERATIONS,8553.4065934,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620333,PROFIT OR (-) LOSS AFTER TAX FROM CONTINUING OPERATIONS,6337.3419204,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620334,Profit  or (-) loss after tax from discontinued operations,0,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620335,PROFIT OR (-) LOSS FOR THE YEAR,6337.3419204,2
MLU0ZO3ML4LN2LL2TL39,UK,201606,1620336,PROFIT OR (-) LOSS FOR THE YEAR - Of which attributable to owners of the parent,5922.9895514,2
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620101,OWN FUNDS,2135.3839003,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620102,COMMON EQUITY TIER 1 CAPITAL (net of deductions and after applying transitional adjustments),1789.8839003,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620103,Capital instruments eligible as CET1 Capital (including share premium and net own capital instruments),1541.9870636,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620104,Retained earnings,801.5689753,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620105,Accumulated other comprehensive income,71.53420196,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620106,Other Reserves,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620107,Funds for general banking risk,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620108,Minority interest given recognition in CET1 capital,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620109,Adjustments to CET1 due to prudential filters,-0.835254,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620110,(-) Intangible assets (including Goodwill),-564.1006119,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620111,(-) DTAs that rely on future profitability and do not arise from temporary differences net of associated DTLs,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620112,(-) IRB shortfall of credit risk adjustments to expected losses,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620113,(-) Defined benefit pension fund assets,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620114,(-) Reciprocal cross holdings in CET1 Capital,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620115,(-) Excess deduction from AT1 items over AT1 Capital,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620116,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620117,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight - Of which: from securitisation positions (-),0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620118,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution does not have a significant investment,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620119,(-) Deductible DTAs that rely on future profitability and arise from temporary differences,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620120,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution has a significant investment,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620121,(-) Amount exceding the 17.65% threshold,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620122,(-) Additional deductions of CET1 Capital due to Article 3 CRR,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620123,CET1 capital elements or deductions - other,13.92882497,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620124,Transitional adjustments,-74.19929969,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620125,Transitional adjustments due to grandfathered CET1 Capital instruments (+/-),0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620126,Transitional adjustments due to additional minority interests (+/-),0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620127,Other transitional adjustments to CET1 Capital (+/-),-74.19929969,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620128,ADDITIONAL TIER 1 CAPITAL (net of deductions and after transitional adjustments),0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620129,Additional Tier 1 Capital instruments,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620130,(-) Excess deduction from T2 items over T2 capital,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620131,Other Additional Tier 1 Capital components and deductions,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620132,Additional Tier 1 transitional adjustments,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620133,TIER 1 CAPITAL (net of deductions and after transitional adjustments),1789.8839003,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620134,TIER 2 CAPITAL (net of deductions and after transitional adjustments),345.5,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620135,Tier 2 Capital instruments,345.5,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620136,Other Tier 2 Capital components and deductions,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620137,Tier 2 transitional adjustments,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620138,TOTAL RISK EXPOSURE AMOUNT,2740.9335541,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620139,TOTAL RISK EXPOSURE AMOUNT - Of which: Transitional adjustments included,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620140,COMMON EQUITY TIER 1 CAPITAL RATIO (transitional period),0.6530198069,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620141,TIER 1 CAPITAL RATIO (transitional period),0.6530198069,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620142,TOTAL CAPITAL RATIO (transitional period),0.7790717499,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620143,COMMON EQUITY TIER 1 CAPITAL (fully loaded),1864.0832,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620146,COMMON EQUITY TIER 1 CAPITAL RATIO (fully loaded),0.6800906199,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620201,Risk exposure amount for credit exposures,1630.5632822,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620202,Risk exposure amount for credit exposures - of which: for securitisation and re-securitisations in the banking book,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620203,Risk exposure amount for credit exposures - of which: for contributions to the default fund of a CCP,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620204,Risk exposure amount for credit exposures - of which: for Other credit risk,1630.5632822,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620205,"Risk exposure amount for position, foreign exchange and commodities (Market risk)",74.65664726,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620206,Risk exposure amount for Market risk -   of which: Risk exposure amount for securitisation and re-securitisations in the trading book,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620207,Risk exposure amount for Credit Valuation Adjustment,69.92559625,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620208,Risk exposure amount for operational risk,965.78802842,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620209,Other risk exposure amounts,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620210,Total Risk exposure amount,2740.9335541,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620301,Interest income,177.12640899,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620302,Interest income - Of which debt securities income,95.74102878,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620303,Interest income - Of which loans and advances income,59.79546058,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620304,Interest expenses,99.06302897,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620305,Interest expenses - (Of which deposits expenses),44.43585877,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620306,Interest expenses - (Of which debt securities issued expenses),0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620307,Expenses on share capital repayable on demand,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620308,Dividend income,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620309,Net Fee and commission income,430.51938258,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,3.58947155,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620311,Gains or (-) losses on financial assets and liabilities held for trading_ net,46.70937412,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620313,Gains or (-) losses from hedge accounting_ net,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620314,Exchange differences [gain or (-) loss]_ net,-0.38072096,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620315,Net other operating income /(expenses),1.15080373,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620316,TOTAL OPERATING INCOME_ NET,559.65169104,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620317,(Administrative expenses),218.04022168,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620318,(Depreciation),13.46262112,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620319,(Provisions or (-) reversal of provisions),6.91535119,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620320,(Provisions or (-) reversal of provisions) - (Commitments and guarantees given),0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620321,(Provisions or (-) reversal of provisions) - (Other provisions),6.91535119,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620322,(Other provisions) - Of which pending legal issues and tax litigation,0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620323,(Other provisions) - Of which restructuring,3.08180085,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620324,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss),0,4
MMYX0N4ZEZ13Z4XCG897,BE,201512,1620325,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Loans and receivables),0,4
